species,stateProvince,locality,fecha,month,decimalLatitude,decimalLongitude,individualCount
Streptopelia turtur,Andalucía,La Janda--Área General,2017-04-26,4,36.238476,-5.788976,3.0
Streptopelia turtur,Cataluña,Estany d'Ivars--Area general,2017-05-13,5,41.68176,0.948129,2.0
Streptopelia turtur,Cataluña,Estany d'Ivars--Area general,2017-05-13,5,41.68176,0.948129,2.0
Streptopelia turtur,Castilla y León,"río Adaja, Mingorría",2017-05-13,5,40.7561,-4.691913,2.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--El Raco de l'Olla,2017-05-13,5,39.334595,-0.317488,2.0
Streptopelia turtur,Valenciana Comunidad,Marjal dels Moros,2017-05-13,5,39.62096,-0.256934,0.0
Streptopelia turtur,Valenciana Comunidad,La Devesa del Saler--Torres Gola de Puyol,2017-06-23,6,39.351063,-0.320679,2.0
Streptopelia turtur,Galicia,"ES-Galicia-Parada de Sil-OU-0508 - 42,3767x-7,5787",2017-05-13,5,42.376736,-7.578701,2.0
Streptopelia turtur,Cataluña,"ES-Garrigás-Unnamed Road - 42,197x2,975 - 27/05/2017 15:42",2017-06-23,6,42.196854,2.975153,2.0
Streptopelia turtur,Navarra Comunidad Foral de,Ablitas,2017-05-13,5,41.968742,-1.62544,2.0
Streptopelia turtur,Valenciana Comunidad,Alborache,2017-05-13,5,39.39867,-0.778348,2.0
Streptopelia turtur,Andalucía,Doñana PN--Punta de Los Palos,2017-04-26,4,37.08333,-6.41667,2.0
Streptopelia turtur,Valenciana Comunidad,Lagunas del Millars,2017-06-22,6,39.927853,-0.048956,1.0
Streptopelia turtur,Andalucía,"Cazalla de la Sierra, La Senda",2017-06-20,6,38.006374,-5.750699,2.0
Streptopelia turtur,Andalucía,"ES-Dos Hermanas - 37,314x-6,013 - 13 may. 2017 10:02",2017-05-13,5,37.314472,-6.013296,8.0
Streptopelia turtur,Extremadura,Río Alagón - Macarrona,2017-05-13,5,39.94612,-6.351847,4.0
Streptopelia turtur,Cataluña,Secà de Bellmunt RN2000--Sector central,2017-04-25,4,41.78149,0.964973,2.0
Streptopelia turtur,Galicia,San Vicente S-Galicia-Nogueira de Ramuín-,2017-05-13,5,42.413994,-7.774291,2.0
Streptopelia turtur,Andalucía,La Senda,2017-05-13,5,37.996624,-5.762382,1.0
Streptopelia turtur,Cataluña,Mas de Melons--Ctra. Aspa-Castelldans,2017-05-13,5,41.493614,0.706396,11.0
Streptopelia turtur,Canarias,Mirador La Grimona,2017-05-13,5,28.392767,-16.60885,2.0
Streptopelia turtur,Canarias,"Zona Recreativa Ramón Caminero-ES-Islas Canarias-La Orotava-Lugar las Cañadas del Teide, 3 - 28,3300x-16,5327",2017-05-13,5,28.329996,-16.532652,2.0
Streptopelia turtur,Andalucía,Río Grande,2017-05-13,5,36.722633,-4.704927,3.0
Streptopelia turtur,Castilla-La Mancha,Villafranca de los Caballeros--Laguna de Pastrana,2017-04-26,4,39.46214,-3.309061,3.0
Streptopelia turtur,Navarra Comunidad Foral de,Sierra de Ujué,2017-05-13,5,42.417873,-1.543283,2.0
Streptopelia turtur,Valenciana Comunidad,"ES-Sollana-Calle Albufera - 39,31x-0,357 - 13 may. 2017 12:52",2017-05-13,5,39.310326,-0.356907,1.0
Streptopelia turtur,Galicia,Aeródromo de Vilaframil e arredores,2017-05-12,5,43.555496,-7.086001,4.0
Streptopelia turtur,Galicia,Areeiras de Sandiás,2017-05-13,5,42.077686,-7.767877,1.0
Streptopelia turtur,Aragón,Embalse de Valdabra,2017-05-12,5,42.07389,-0.447023,1.0
Streptopelia turtur,Illes Baleares,Ses Salines (P.N. ses Salines d'Eivissa),2017-05-12,5,38.86114,1.374922,1.0
Streptopelia turtur,Murcia Región de,"ES-Torre-Pacheco-1 Lugar la Toma - 37,739x-0,995 - 03/06/2017 21:53",2017-06-21,6,37.739223,-0.995132,8.0
Streptopelia turtur,Navarra Comunidad Foral de,Ablitas--Balsa de Bajabón,2017-06-21,6,41.976994,-1.581656,4.0
Streptopelia turtur,Cataluña,Eucaliptus ,2017-04-28,4,40.658577,0.785738,1.0
Streptopelia turtur,Andalucía,Desierto Tabernas ParNat--Rambla Tabernas,2017-05-12,5,37.007843,-2.452821,6.0
Streptopelia turtur,Cataluña,Collserola PNat--Can Ferriol,2017-05-13,5,41.400375,2.06035,1.0
Streptopelia turtur,Andalucía,"Benalup, río Celemín",2017-04-25,4,36.295895,-5.794248,5.0
Streptopelia turtur,Galicia,"Campiña Mandín, Feces de Cima, Feces de Abaixo",2017-05-13,5,41.831585,-7.408991,6.0
Streptopelia turtur,Galicia,Ourense cidade--Barrio de O Pino,2017-05-13,5,42.35426,-7.881618,1.0
Streptopelia turtur,Castilla y León,Laguna de Contreras--pueblo y alrededores,2017-06-04,6,41.49373,-4.029836,5.0
Streptopelia turtur,Andalucía,Doñana PN--Area General,2017-05-01,5,37.026566,-6.442108,0.0
Streptopelia turtur,Extremadura,La Cumbre--Los Cerralbos,2017-05-13,5,39.473297,-6.024247,4.0
Streptopelia turtur,Castilla y León,Laguna de Contreras--pueblo y alrededores,2017-06-05,6,41.49373,-4.029836,1.0
Streptopelia turtur,Castilla y León,Laguna de Contreras--pueblo y alrededores,2017-06-05,6,41.49373,-4.029836,2.0
Streptopelia turtur,Andalucía,Doñana PNat--Pinar de La Algaida,2017-05-13,5,36.86369,-6.297977,1.0
Streptopelia turtur,Aragón,Laguna de Sariñena,2017-05-11,5,41.790447,-0.177627,2.0
Streptopelia turtur,Cataluña,Aiguamolls de Molins de Rei,2017-05-12,5,41.396,2.021248,1.0
Streptopelia turtur,Galicia,"ES-Muras-2 LU-540 - 43,467x-7,703 - 25 abr. 2017 10:32",2017-04-25,4,43.466816,-7.702983,1.0
Streptopelia turtur,Valenciana Comunidad,Montroi--Rambla Pla del Filaner,2017-06-20,6,39.318943,-0.662202,1.0
Streptopelia turtur,Castilla-La Mancha,"Monte de Tordelrábano, Guadalajara",2017-06-20,6,41.20475,-2.754384,1.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--Estany del Pujol,2017-06-20,6,39.34691,-0.314741,1.0
Streptopelia turtur,Galicia,Lugo--Parque As Termas,2017-06-20,6,43.038666,-7.57112,1.0
Streptopelia turtur,Madrid Comunidad de,"Sureste PNat--Miralrío, Velilla de San Antonio",2017-05-11,5,40.353947,-3.482215,2.0
Streptopelia turtur,Canarias,Golf Las Americas,2017-04-22,4,28.063175,-16.72367,1.0
Streptopelia turtur,Illes Baleares,40.043x3.974 - 24.04.2017 22:03,2017-04-24,4,40.042957,3.974374,0.0
Streptopelia turtur,Murcia Región de,"Corvera, La Laguna y Los Brianes",2017-06-19,6,37.88023,-1.153353,2.0
Streptopelia turtur,Navarra Comunidad Foral de,"Ablitas--Peñadil, Montecillo y Monterrey",2017-05-12,5,41.933533,-1.568069,4.0
Streptopelia turtur,Andalucía,Brazo del Este--Área General,2017-04-23,4,37.11598,-6.037674,1.0
Streptopelia turtur,Cataluña,Estany d'Ivars--Ca l'Aragonès,2017-05-11,5,41.678825,0.937336,2.0
Streptopelia turtur,Galicia,"Lugo--Río Miño, Albarés",2017-06-19,6,42.96127,-7.521326,2.0
Streptopelia turtur,Murcia Región de,Saladares del Guadalentin ENP,2017-06-17,6,37.75382,-1.385608,2.0
Streptopelia turtur,Andalucía,Desembocadura del Guadalhorce--Área General,2017-05-08,5,36.672825,-4.456029,3.0
Streptopelia turtur,Castilla y León,Abioncillo de Calatañazor,2017-05-10,5,41.703533,-2.865782,1.0
Streptopelia turtur,Murcia Región de,Mazarrón Zona General,2017-06-18,6,37.603214,-1.356108,2.0
Streptopelia turtur,Cataluña,"ES-Calonge de Segarra-Unnamed Road - 41,763x1,477 - 11/5/2017 20:26",2017-05-06,5,41.76282,1.477457,0.0
Streptopelia turtur,Murcia Región de,CAÑADA DE TARRAGOYA - LA ALMUDEMA,2017-06-18,6,37.990818,-1.932929,0.0
Streptopelia turtur,Castilla y León,Bretún,2017-06-18,6,42.055027,-2.391372,3.0
Streptopelia turtur,Castilla y León,Cevico de la Torre (Fuente Roque/Las Mañas),2017-06-17,6,41.854023,-4.451812,1.0
Streptopelia turtur,Murcia Región de,Rambla de El Pocico,2017-06-18,6,38.08625,-1.089908,1.0
Streptopelia turtur,Murcia Región de,Carretera de La Alcayna--Polígono Depósito Taibilla,2017-06-18,6,38.034565,-1.162427,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Bardenas Reales PNat-Area General,2017-06-17,6,42.18694,-1.485783,1.0
Streptopelia turtur,La Rioja,Alfaro--la Roza,2017-05-07,5,42.181835,-1.713633,1.0
Streptopelia turtur,Murcia Región de,EDAR Los Alcazares,2017-04-22,4,37.741207,-0.886871,2.0
Streptopelia turtur,Murcia Región de,Depuradora de Los Alcázares,2017-05-10,5,37.74083,-0.884719,0.0
Streptopelia turtur,Extremadura,Villar del Rey steppes,2017-05-11,5,39.094166,-6.826329,2.0
Streptopelia turtur,Cataluña,Estany d'Ivars--Canyissar de depuració,2017-05-11,5,41.68472,0.958664,1.0
Streptopelia turtur,Cataluña,Estany d'Ivars--Canyissar de depuració,2017-05-11,5,41.68472,0.958664,1.0
Streptopelia turtur,Illes Baleares,Sal Rossa (P.N. ses Salines d'Eivissa),2017-04-23,4,38.874302,1.392673,2.0
Streptopelia turtur,Castilla-La Mancha,"ES - Los Cortijos.CR 39,303x-4,138 - 23 abr. 2017 10:30",2017-04-23,4,39.302998,-4.138135,2.0
Streptopelia turtur,Illes Baleares,Parc Natural  de s'Albufera des Grau,2017-04-23,4,39.947613,4.263908,0.0
Streptopelia turtur,Cataluña,"Espagne, Catalogne, Sant-Llorenç de la Muga",2017-04-22,4,42.3251,2.789342,1.0
Streptopelia turtur,Castilla-La Mancha,Tablillas del Záncara--Junta de los Ríos,2017-04-22,4,39.313633,-3.288517,6.0
Streptopelia turtur,Navarra Comunidad Foral de,"Ablitas--Peñadil, Montecillo y Monterrey ZEC",2017-06-17,6,41.93355,-1.568058,1.0
Streptopelia turtur,Galicia,"27377, Cospeito ES-Galicia (43,1854,-7,5409)",2017-06-17,6,43.185436,-7.540874,1.0
Streptopelia turtur,Castilla y León,Riberas del Pisuerga--Reinoso de Cerrato,2017-06-17,6,41.981194,-4.385015,1.0
Streptopelia turtur,Aragón,Acampo Orús (Zaragoza),2017-05-08,5,41.70251,-1.127638,1.0
Streptopelia turtur,Castilla y León,Ávila--Río Adaja,2017-06-17,6,40.665276,-4.707105,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-05-07,5,36.238476,-5.788976,1.0
Streptopelia turtur,Cantabria,"Carasa, polder",2017-04-22,4,43.377087,-3.444965,3.0
Streptopelia turtur,Andalucía,"ES-Andalucía-Málaga - 36,673x-4,459 - 22/4/2017 16:53",2017-04-22,4,36.673145,-4.458528,1.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat -- Área General,2017-05-08,5,39.3337,-0.3225,3.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--Tancat de Milia,2017-05-09,5,39.307076,-0.35815,2.0
Streptopelia turtur,Illes Baleares,Son Real,2017-05-07,5,39.73749,3.182946,3.0
Streptopelia turtur,Castilla y León,Castro de la Mesa De Miranda,2017-05-09,5,40.720284,-4.946047,2.0
Streptopelia turtur,Galicia,Parque Natural Serra da Enciña da Lastra--salida N-120 en dirección a Castelo,2017-05-06,5,42.46202,-6.867124,1.0
Streptopelia turtur,Madrid Comunidad de,Quijorna,2017-06-16,6,40.417614,-4.051487,2.0
Streptopelia turtur,Illes Baleares,"ES-Calvià-10 Ma-1012 - 39,563x2,46 - 22 abr. 2017 11:19",2017-04-22,4,39.563328,2.460058,1.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--Tancat de Milia,2017-05-08,5,39.307076,-0.35815,2.0
Streptopelia turtur,Navarra Comunidad Foral de,Rasos de Aralar,2017-04-22,4,42.97953,-1.998363,1.0
Streptopelia turtur,Cataluña,"ES-Castelldáns-56 Avinguda de Francesc Macià - 41,5x0,815 - 22/4/2017 11:49",2017-04-22,4,41.49986,0.815141,1.0
Streptopelia turtur,Valenciana Comunidad,Lagunas del Millars,2017-05-09,5,39.927853,-0.048956,2.0
Streptopelia turtur,Aragón,ES-Zaragoza-Huertos del Canal ,2017-05-07,5,41.635624,-0.936065,1.0
Streptopelia turtur,Valenciana Comunidad,Alcoi--Masias Partida Polop Alt,2017-05-08,5,38.672077,-0.607252,1.0
Streptopelia turtur,Canarias,"ES-Teno Alto - Islas Canarias-Buenavista del Norte-38480 - 28,3442x-16,8802",2017-05-07,5,28.34419,-16.880247,2.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--Estany del Pujol,2017-05-08,5,39.34691,-0.314741,3.0
Streptopelia turtur,Castilla-La Mancha,ES-Castille-La Mancha-Daimiel-N-420 - 39.0932x-3.5711,2017-05-08,5,39.093243,-3.571134,3.0
Streptopelia turtur,Aragón,Zaragoza--Galacho de Juslibol,2017-05-09,5,41.703327,-0.928001,2.0
Streptopelia turtur,Castilla-La Mancha,Camino cerca del embalse gasset,2017-05-07,5,39.13672,-3.990161,1.0
Streptopelia turtur,Murcia Región de,Corvera Ramblas,2017-06-15,6,37.840714,-1.133321,1.0
Streptopelia turtur,Cataluña,Santa Coloma de Farners--Poble,2017-05-07,5,41.861187,2.662983,1.0
Streptopelia turtur,Extremadura,Monfragüe PN--General (use specific hotspot if possible),2017-05-09,5,39.828617,-6.002726,5.0
Streptopelia turtur,Andalucía,"ES-El Pedroso- 37,807-5,718",2017-05-06,5,37.807404,-5.71754,0.0
Streptopelia turtur,Valenciana Comunidad,Marjal del Moro,2017-04-21,4,39.615734,-0.260072,0.0
Streptopelia turtur,Murcia Región de,Salinas de Marchamalo,2017-05-05,5,37.63596,-0.719261,1.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--Tancat de Milia,2017-05-09,5,39.307076,-0.35815,2.0
Streptopelia turtur,Andalucía,Doñana PN--Area General,2017-04-21,4,37.026566,-6.442108,2.0
Streptopelia turtur,Illes Baleares,ES-Es Mercadal-Carretera Camide Cala Tirant - 40.029x4.094 - 21.04.2017 16:09,2017-04-21,4,40.0295,4.093892,0.0
Streptopelia turtur,Navarra Comunidad Foral de,ES-Navarra-Aibar-Izco,2017-04-21,4,42.63103,-1.37244,2.0
Streptopelia turtur,Murcia Región de,Corvera Ramblas,2017-06-15,6,37.840714,-1.133321,1.0
Streptopelia turtur,Andalucía,Desembocadura del Guadalhorce--Área General,2017-05-07,5,36.672825,-4.456029,1.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--Estany del Pujol,2017-06-15,6,39.34691,-0.314741,5.0
Streptopelia turtur,Galicia,"ES-Galicia-Guitiriz-LU-2302 - 43,1493x-7,9081",2017-04-20,4,43.149307,-7.908068,2.0
Streptopelia turtur,Cataluña,Timoneda d'Alfés--Canal d'Urgell,2017-06-15,6,41.552444,0.656959,2.0
Streptopelia turtur,Illes Baleares,Es Grau,2017-06-14,6,39.949917,4.269691,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Sierra de Guerinda ,2017-06-15,6,42.539825,-1.637975,2.0
Streptopelia turtur,Castilla-La Mancha,"San Román de los Montes, Camino Navas",2017-05-07,5,40.077873,-4.737446,2.0
Streptopelia turtur,Valenciana Comunidad,"ES-Monóvar-Unnamed Road - 38,385x-0,957 - 20/04/2017 8:18",2017-04-20,4,38.385468,-0.956762,2.0
Streptopelia turtur,Andalucía,Tarifa--Observatorio de La Peña,2017-05-07,5,36.064636,-5.647848,1.0
Streptopelia turtur,Cataluña,Delta del Llobregat PNat--Espais Naturals del Riu (Area General),2017-05-07,5,41.30586,2.120254,2.0
Streptopelia turtur,Extremadura,La Granja--Gravera El Cuarterón,2017-05-08,5,40.231064,-5.987774,3.0
Streptopelia turtur,Castilla-La Mancha,Camino cerca del embalse gasset,2017-05-07,5,39.13672,-3.990161,1.0
Streptopelia turtur,Andalucía,tahivilla,2017-05-07,5,36.176384,-5.760548,1.0
Streptopelia turtur,Madrid Comunidad de,"Sureste PNat--Miralrío, Velilla de San Antonio",2017-05-07,5,40.353947,-3.482215,1.0
Streptopelia turtur,Extremadura,Galisteo--Gravera Valdefuentes (sur),2017-05-07,5,40.048992,-6.295227,14.0
Streptopelia turtur,Murcia Región de,Tentegorra,2017-06-14,6,37.603436,-1.035048,0.0
Streptopelia turtur,Extremadura,ES- Caceres-CC122 road,2017-05-04,5,39.550053,-6.343489,2.0
Streptopelia turtur,Cataluña,Aiguamolls de l'Empordà PNat--El Matà,2017-05-07,5,42.209435,3.100703,2.0
Streptopelia turtur,Navarra Comunidad Foral de,Pamplona--Mendillorri,2017-05-07,5,42.811237,-1.615312,1.0
Streptopelia turtur,Extremadura,Embalse de Alange--Cola del Matachel,2017-05-06,5,38.66623,-6.183296,7.0
Streptopelia turtur,Navarra Comunidad Foral de,Sierra de Alaitz,2017-06-14,6,42.689816,-1.600056,1.0
Streptopelia turtur,Cataluña,Delta del Llobregat PNat--Remolar-Filipines,2017-05-06,5,41.281662,2.06485,3.0
Streptopelia turtur,Extremadura,Santiago del Campo--Llanos,2017-04-28,4,39.636803,-6.341839,1.0
Streptopelia turtur,Murcia Región de,Salinas de San Pedro del Pinatar,2017-05-06,5,37.834015,-0.774236,2.0
Streptopelia turtur,Andalucía,ES-Almuñécar-- Peñones de San Cristóbal ,2017-05-07,5,36.728256,-3.694223,2.0
Streptopelia turtur,Navarra Comunidad Foral de,Embalse de Las Cañas RN,2017-05-06,5,42.48343,-2.402744,1.0
Streptopelia turtur,Andalucía,"ES-Alhaurín el Grande - 36,725x-4,693 - 7/5/2017 18:28",2017-05-06,5,36.725418,-4.693182,2.0
Streptopelia turtur,Illes Baleares,"Calle de la Rectoría, 2–10, Alcúdia ES-Balearic Islands (39.8517,3.1209)",2017-06-13,6,39.85173,3.120901,1.0
Streptopelia turtur,Extremadura,Monfragüe PN--La Fresneda,2017-05-07,5,39.851982,-5.96032,3.0
Streptopelia turtur,Extremadura,Monfragüe PN--General (use specific hotspot if possible),2017-05-03,5,39.828617,-6.002726,1.0
Streptopelia turtur,Andalucía,El Serval Abla,2017-05-06,5,37.11212,-2.769799,1.0
Streptopelia turtur,Murcia Región de,EDAR de Alhama de Murcia,2017-05-07,5,37.828327,-1.396208,0.0
Streptopelia turtur,Andalucía,ES-Salobreña-- Desembocadura del río Guadalfeo,2017-05-07,5,36.724983,-3.577919,3.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat -- El Palmar,2017-04-16,4,39.31129,-0.318561,3.0
Streptopelia turtur,Murcia Región de,Embalse de Santomera,2017-05-07,5,38.10399,-1.090822,3.0
Streptopelia turtur,Extremadura,Llanos de Cáceres--General (use specific hotspot if possible),2017-05-06,5,39.431908,-6.198609,3.0
Streptopelia turtur,Navarra Comunidad Foral de,"Ablitas--Peñadil, Montecillo y Monterrey ZEC",2017-04-18,4,41.93355,-1.568058,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Vulture Feeding Station,2017-05-26,5,42.26632,-1.60328,1.0
Streptopelia turtur,Madrid Comunidad de,Laguna de Meco,2017-05-04,5,40.5259,-3.324791,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Laguna de Pitillas RN--Area General,2017-05-25,5,42.414513,-1.581482,0.0
Streptopelia turtur,Murcia Región de,Edar Los ALCAZARES,2017-05-06,5,37.740143,-0.886294,3.0
Streptopelia turtur,Castilla-La Mancha,Puebla del Principe,2017-05-05,5,38.56678,-2.925067,4.0
Streptopelia turtur,Extremadura,Monesterio--Pueblo,2017-06-02,6,38.087982,-6.273923,0.0
Streptopelia turtur,Valenciana Comunidad,Planes - Barranc de la Encantada,2017-05-06,5,38.799557,-0.327657,1.0
Streptopelia turtur,Andalucía,La Janda--Arrozales De Benalup,2017-06-12,6,36.3146,-5.798391,1.0
Streptopelia turtur,Castilla y León,Arroyo Palizas,2017-05-05,5,40.51533,-4.361637,1.0
Streptopelia turtur,Illes Baleares,Ses Salines (P.N. ses Salines d'Eivissa),2017-04-17,4,38.86114,1.374922,3.0
Streptopelia turtur,Aragón,Ballobar T.M.,2017-04-29,4,41.621086,0.191823,1.0
Streptopelia turtur,Murcia Región de,Salinas de San Pedro del Pinatar,2017-05-05,5,37.834015,-0.774236,4.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-06-11,6,36.238476,-5.788976,6.0
Streptopelia turtur,País Vasco,Donostia--Ametzagaina,2017-05-05,5,43.30944,-1.956878,3.0
Streptopelia turtur,Andalucía,ES-Andalusia-Tarifa-11380 - 36.1092x-5.7117,2017-05-05,5,36.109196,-5.711706,2.0
Streptopelia turtur,Madrid Comunidad de,"ES-Collado Mediano-3 Calle Cacera de Concejo - 40,691x-4,045 - 17/4/2017 19:09",2017-04-17,4,40.691086,-4.044978,3.0
Streptopelia turtur,Cataluña,Delta de l'Ebre PNat--Area general,2017-05-04,5,40.688366,0.82685,0.0
Streptopelia turtur,Andalucía,"ES-Andalucía-Málaga-29004 - 36,6705x-4,4570",2017-05-05,5,36.670483,-4.456986,4.0
Streptopelia turtur,Cataluña,Mas de Melons--Ctra. Aspa-Castelldans,2017-06-09,6,41.493614,0.706396,2.0
Streptopelia turtur,Galicia,"Golpellás N (acceso N) Calvos de Randín ES-Galicia (41,9837,-7,8573)",2017-06-11,6,41.983665,-7.857278,1.0
Streptopelia turtur,Galicia,"Golpellás Brañas ES-Galicia-Calvos de Randín-32648 - 41,9722x-7,8709",2017-06-11,6,41.972218,-7.870887,2.0
Streptopelia turtur,Aragón,ECO - Alfocea,2017-06-11,6,41.726795,-0.96011,1.0
Streptopelia turtur,Illes Baleares,"ES-Balearic Islands-Palma de Mallorca-Plaza de Santa Eulàlia, 6 - 39.5688x2.6509",2017-05-03,5,39.568787,2.650859,8.0
Streptopelia turtur,Navarra Comunidad Foral de,Badina de Escudera EN,2017-05-05,5,42.265858,-1.703713,1.0
Streptopelia turtur,Murcia Región de,Mazarrón Zona General,2017-06-10,6,37.603214,-1.356108,3.0
Streptopelia turtur,Castilla y León,Navalmoral de Béjar--Camino Real,2017-06-09,6,40.43702,-5.7831,1.0
Streptopelia turtur,Extremadura,"PE83, Atlas",2017-06-10,6,40.091698,-6.862217,1.0
Streptopelia turtur,Castilla y León,Quintana Redonda,2017-06-10,6,41.63517,-2.605959,1.0
Streptopelia turtur,Galicia,Encoro da Fervenza--Cumbráns,2017-06-09,6,42.999233,-8.927593,1.0
Streptopelia turtur,Andalucía,El Estrecho PNat--Sierra de Betis,2017-05-04,5,36.088158,-5.722332,1.0
Streptopelia turtur,Extremadura,Portezuelo--Valle de Valdecocos,2017-06-10,6,39.8179,-6.430058,4.0
Streptopelia turtur,Murcia Región de,Murcia--El Reguerón-Carril Alonsos,2017-05-04,5,37.950592,-1.132923,5.0
Streptopelia turtur,Extremadura,Brozas--Embalse Arce de Arriba,2017-05-04,5,39.592117,-6.675437,1.0
Streptopelia turtur,Andalucía,Estepas Sanlucar de Barrameda,2017-04-15,4,36.79461,-6.260587,0.0
Streptopelia turtur,Aragón,Embalse de La Loteta,2017-05-04,5,41.813484,-1.327887,2.0
Streptopelia turtur,Navarra Comunidad Foral de,Lerin--Pinares,2017-05-30,5,42.460136,-1.916683,3.0
Streptopelia turtur,Murcia Región de,Sierra de Escalona,2017-03-19,3,37.899918,-0.946069,0.0
Streptopelia turtur,Murcia Región de,Tentegorra,2017-05-04,5,37.603436,-1.035048,0.0
Streptopelia turtur,Illes Baleares,Parc Natural des Salobrar (Zona central),2017-05-04,5,39.35905,3.008964,1.0
Streptopelia turtur,Valenciana Comunidad,Clot de Galvany--Área general,2017-06-09,6,38.23882,-0.520467,0.0
Streptopelia turtur,Aragón,Laguna de Sariñena,2017-05-03,5,41.790447,-0.177627,2.0
Streptopelia turtur,Cataluña,Gallecs EIN--Area General,2017-05-03,5,41.560764,2.200828,2.0
Streptopelia turtur,Navarra Comunidad Foral de,Laguna de Pitillas RN--Area General,2017-06-08,6,42.414513,-1.581482,2.0
Streptopelia turtur,Murcia Región de,SIERRA DEL PUERTO - CARRASCOY - CORVERA,2017-04-16,4,37.85344,-1.1482,0.0
Streptopelia turtur,Valenciana Comunidad,"Orihuela, Villaesperanza",2017-06-08,6,38.122562,-1.028271,1.0
Streptopelia turtur,Andalucía,Baviera Golf course,2017-04-16,4,36.759567,-4.076818,2.0
Streptopelia turtur,Cataluña,Cenyelles--Urb. Vora-Sitges,2017-05-02,5,41.28262,1.734256,1.0
Streptopelia turtur,Illes Baleares,Sal Rossa (P.N. ses Salines d'Eivissa),2017-04-15,4,38.874302,1.392673,1.0
Streptopelia turtur,Murcia Región de,Saladares del Guadalentin ENP,2017-04-20,4,37.75382,-1.385608,0.0
Streptopelia turtur,Extremadura,Badajoz--Azud del Guadiana,2017-04-30,4,38.86622,-7.012603,3.0
Streptopelia turtur,Andalucía,Encauzamiento del Guadalhorce,2017-05-02,5,36.693935,-4.506862,2.0
Streptopelia turtur,Murcia Región de,EL VALLE - MURCIA,2017-04-22,4,37.92917,-1.139435,0.0
Streptopelia turtur,Castilla y León,Castro de la Mesa De Miranda,2017-05-26,5,40.720284,-4.946047,2.0
Streptopelia turtur,Castilla y León,La Cuenca,2017-06-07,6,41.73808,-2.736626,1.0
Streptopelia turtur,Castilla y León,Talveila,2017-05-03,5,41.78187,-2.967896,1.0
Streptopelia turtur,Aragón,Lechago--Barranco del Regajo,2017-06-06,6,40.981907,-1.247753,15.0
Streptopelia turtur,Murcia Región de,Embalse de Santomera,2017-05-07,5,38.10399,-1.090822,3.0
Streptopelia turtur,Castilla y León,Carbajosa--Río Duero,2017-06-05,6,41.536747,-6.090331,1.0
Streptopelia turtur,Cataluña,Timoneda d'Alfés--Canal d'Urgell,2017-06-07,6,41.552444,0.656959,1.0
Streptopelia turtur,Aragón,"ES-Calanda - 40,917x-0,212 - 15/4/2017 22:07",2017-04-15,4,40.91724,-0.212347,2.0
Streptopelia turtur,Castilla-La Mancha,"Transecto por cultivos cerealistas ES-Tembleque-Unnamed Road - 39,624x-3,475 - 3 may. 2017 10:18",2017-05-03,5,39.624104,-3.475336,1.0
Streptopelia turtur,Murcia Región de,Corvera--area general,2017-04-30,4,37.81517,-1.157247,0.0
Streptopelia turtur,Canarias,El Paso fields,2017-04-14,4,28.659262,-17.851753,0.0
Streptopelia turtur,Andalucía,San Roque-,2017-05-01,5,37.398964,-2.155911,1.0
Streptopelia turtur,Andalucía,TAHIVILLA,2017-04-27,4,36.187176,-5.773498,6.0
Streptopelia turtur,Cataluña,Torreribera,2017-05-02,5,41.60561,0.695915,4.0
Streptopelia turtur,Cataluña,"RLL Gravera, Riu Llobregat, Sant Joan Despi, Barcelona",2017-05-02,5,41.367847,2.039707,2.0
Streptopelia turtur,Cataluña,Delta de l'Ebre PNat--Area general,2017-04-15,4,40.688366,0.82685,0.0
Streptopelia turtur,Cataluña,Torreribera,2017-06-06,6,41.60561,0.695915,3.0
Streptopelia turtur,Navarra Comunidad Foral de,Arrozales de Arguedas,2017-06-06,6,42.156445,-1.55583,1.0
Streptopelia turtur,Aragón,Escatrón (Zaragoza),2017-05-02,5,41.284138,-0.327535,4.0
Streptopelia turtur,Andalucía,Montes de Málaga PNat--Área General,2017-04-26,4,36.82413,-4.385159,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Sierra de Ibargoiti,2017-05-02,5,42.65259,-1.488952,1.0
Streptopelia turtur,Andalucía,Albox Rambla de Meana,2017-05-01,5,37.400898,-2.160289,1.0
Streptopelia turtur,Castilla-La Mancha,Laguna de Navaseca,2017-05-01,5,39.10148,-3.618,2.0
