species,stateProvince,locality,fecha,month,decimalLatitude,decimalLongitude,individualCount
Passer domesticus,Valenciana Comunidad,Elche--Parc Jaume I,2017-08-02,8,38.269222,-0.694081,7.0
Passer domesticus,Andalucía,Garrulandia,2017-09-03,9,38.201984,-5.392214,32.0
Passer domesticus,Castilla y León,Ocenilla,2017-10-29,10,41.803524,-2.628608,5.0
Passer domesticus,Valenciana Comunidad,Ares del Maestrat--Camí Regatxols-Nevera,2017-09-03,9,40.459755,-0.124954,0.0
Passer domesticus,Castilla y León,Salvatierra de Tormes--Camino del Prado Morán,2017-09-03,9,40.604897,-5.58989,0.0
Passer domesticus,Andalucía,Laguna de la Barrera ,2017-09-03,9,36.727818,-4.470994,8.0
Passer domesticus,Andalucía,Charca de Suárez—Motril,2017-10-28,10,36.72478,-3.540816,5.0
Passer domesticus,Castilla y León,"9 Calle Casañé, Palencia, Castilla y León, ES (42,002, -4,527)",2017-10-23,10,42.002483,-4.526574,6.0
Passer domesticus,Navarra Comunidad Foral de,Falces--Vedadillo,2017-09-06,9,42.387794,-1.814063,39.0
Passer domesticus,Madrid Comunidad de,Collado Villalba-- IES JAIME FERRÁN,2017-09-05,9,40.637524,-4.003654,10.0
Passer domesticus,Murcia Región de,"ES-Murcia-1B Calle Campus Universitario - 38,022x-1,168 - 21 feb. 2017 9:04",2017-09-06,9,38.02219,-1.168225,10.0
Passer domesticus,Valenciana Comunidad,Carrascal de la Font Roja PNat--Santuario Font Roja,2017-09-06,9,38.665104,-0.540261,1.0
Passer domesticus,Castilla y León,Comarca de Juarros--Salgüero,2017-10-29,10,42.297,-3.484606,2.0
Passer domesticus,Castilla y León,"37478, Alba de Yeltes ES-Castilla y León (40,6849,-6,3089)",2017-10-29,10,40.68491,-6.30891,10.0
Passer domesticus,Asturias Principado de,Gozón--Cabu Peñes RNat,2017-10-29,10,43.65488,-5.852537,0.0
Passer domesticus,Cataluña,Delta de l'Ebre PNat--Area general,2017-01-27,1,40.688366,0.82685,0.0
Passer domesticus,Murcia Región de,Sangonera la Verde (zona de mosaico entre la periferia del núcleo urbano y el comienzo del pinar del parque regional El Valle-Carrascoy),2017-10-29,10,37.91924,-1.19281,15.0
Passer domesticus,Navarra Comunidad Foral de,"Estación Biológica de Arguedas - Navarra, ES (42,159, -1,586)",2017-09-03,9,42.159023,-1.585801,0.0
Passer domesticus,Valenciana Comunidad,03610 PETRER,2017-10-29,10,38.3018,-0.465,1.0
Passer domesticus,Madrid Comunidad de,"(40,133, -3,333)",2017-09-03,9,40.13311,-3.332683,0.0
Passer domesticus,Cataluña,"140 Carrer Eucaliptus, L'Eucaliptus,  Amposta, Catalunya",2017-09-03,9,40.659714,0.785859,0.0
Passer domesticus,Aragón,Barluenga--Pueblo,2017-10-29,10,42.19996,-0.338617,100.0
Passer domesticus,Castilla-La Mancha,Cabañeros PN--Area general (Guiado por el interior),2017-08-28,8,39.36244,-4.4559,4.0
Passer domesticus,Navarra Comunidad Foral de,Arguedas--arrozales,2017-09-03,9,42.14985,-1.59791,0.0
Passer domesticus,Extremadura,Laguna de Galisteo,2017-09-03,9,39.994667,-6.283732,13.0
Passer domesticus,Navarra Comunidad Foral de,"Iribas, Larraun ES-Navarra",2017-09-03,9,42.989265,-1.903432,21.0
Passer domesticus,Cataluña,Camping Pardines,2017-09-03,9,42.306633,2.211272,3.0
Passer domesticus,Madrid Comunidad de,"Parque Del Capricho, Comunidad de Madrid, ES ",2017-09-03,9,40.456554,-3.598493,4.0
Passer domesticus,Madrid Comunidad de,Madrid--Parque de las Cruces,2017-09-03,9,40.3768,-3.758547,19.0
Passer domesticus,Andalucía,La Breña y Marismas de Barbate PNat--Área General,2017-09-03,9,36.187973,-5.907083,25.0
Passer domesticus,Castilla-La Mancha,"ES-Castilla-La Mancha-Abenójar-2 Plaza del Pilar - 38,881x-4,354",2017-09-03,9,38.880634,-4.35422,11.0
Passer domesticus,Castilla-La Mancha,Alique--Arroyo del Cañizar y pueblo,2017-09-03,9,40.584663,-2.644988,1.0
Passer domesticus,Andalucía,D8 hombre rio,2017-09-03,9,37.880707,-4.773002,4.0
Passer domesticus,Valenciana Comunidad,Benidorm--Playa de Poniente,2017-09-03,9,38.536125,-0.148737,10.0
Passer domesticus,Navarra Comunidad Foral de,Laguna de Pitillas RN--Area General,2017-09-03,9,42.414513,-1.581482,0.0
Passer domesticus,Castilla-La Mancha,Hoz río Huécar--Molinos de Papel a Palomera y PR36,2017-08-23,8,40.07658,-2.076665,8.0
Passer domesticus,Andalucía,D9 alameda,2017-09-03,9,37.878487,-4.777153,4.0
Passer domesticus,Madrid Comunidad de,Nuevo Baztán - Camino vía tren-Eurovillas,2017-09-03,9,40.35178,-3.2458,7.0
Passer domesticus,Madrid Comunidad de,Estación de tren Vicálvaro,2017-09-03,9,40.400734,-3.597502,4.0
Passer domesticus,Navarra Comunidad Foral de,Laguna de Pitillas RN--Area General,2017-08-30,8,42.414513,-1.581482,220.0
Passer domesticus,Andalucía,D6 Balcon del Guadalquivir. 30sug49,2017-09-03,9,37.878353,-4.768465,45.0
Passer domesticus,Navarra Comunidad Foral de,Fitero--La Vega,2017-07-30,7,42.049675,-1.876945,18.0
Passer domesticus,Navarra Comunidad Foral de,Fitero--La Vega,2017-07-31,7,42.049675,-1.876945,25.0
Passer domesticus,Andalucía,La Janda--Puente del Pericón,2017-09-02,9,36.246727,-5.836309,50.0
Passer domesticus,País Vasco,Txingudi--Plaiaundi,2017-08-01,8,43.34896,-1.792598,0.0
Passer domesticus,Andalucía,El Estrecho PNat--Los Lances,2017-08-28,8,36.033783,-5.624142,8.0
Passer domesticus,Castilla y León,Lagunas de Atapuerca,2017-07-30,7,42.383644,-3.503598,0.0
Passer domesticus,Navarra Comunidad Foral de,"Fitero--Roscas, Blancares",2017-07-31,7,42.045277,-1.88467,15.0
Passer domesticus,Murcia Región de,Depuradora de El Algar,2017-07-30,7,37.66943,-0.863097,0.0
Passer domesticus,Castilla-La Mancha,Hoz río Huécar--Palomera a nacimiento río y PR35,2017-08-19,8,40.06935,-2.034244,3.0
Passer domesticus,Murcia Región de,Salinas de San Pedro del Pinatar,2017-07-28,7,37.834015,-0.774236,0.0
Passer domesticus,Andalucía,La Breña y Marismas de Barbate PNat--Área General,2017-09-04,9,36.187973,-5.907083,6.0
Passer domesticus,Cataluña,Parc Agrari del Baix Llobregat,2017-09-02,9,41.33954,2.083063,20.0
Passer domesticus,Galicia,CIUG--Canal de A Toxa (Orilla A Graña),2017-09-01,9,42.48235,-8.859465,10.0
Passer domesticus,Navarra Comunidad Foral de,Arguedas--arrozales,2017-09-05,9,42.14985,-1.59791,100.0
Passer domesticus,Madrid Comunidad de,"Sureste PNat--Miralrío, Velilla de San Antonio",2017-09-02,9,40.353947,-3.482215,20.0
Passer domesticus,Andalucía,Complejo Endorreico de la Lantejuela--Área general,2017-08-01,8,37.35875,-5.211854,2.0
Passer domesticus,Galicia,Lugo--Ronda da Muralla,2017-09-05,9,43.013462,-7.555886,3.0
Passer domesticus,Andalucía,El Pozo De Los Frailes,2017-09-05,9,36.78515,-2.107731,2.0
Passer domesticus,Andalucía,El Estrecho PNat--Los Lances,2017-07-30,7,36.033783,-5.624142,10.0
Passer domesticus,Valenciana Comunidad,ALPUENTE ,2017-08-01,8,39.888107,-1.007718,0.0
Passer domesticus,Galicia,CIUG--Desembocadura do Umia (Campos norte),2017-07-31,7,42.50775,-8.79479,20.0
Passer domesticus,Galicia,Ribadumia--Río Umia (Barrantes-Cobas),2017-07-31,7,42.50974,-8.772966,30.0
Passer domesticus,Andalucía,Doñana PNat--Codo de la Esparraguera,2017-09-02,9,36.889095,-6.247444,10.0
Passer domesticus,Extremadura,Galisteo--Arrozales de la Dehesa (transformados),2017-09-02,9,40.003162,-6.277959,50.0
Passer domesticus,País Vasco,Inurritza Biotopo--Inurritza,2017-09-02,9,43.28963,-2.152355,51.0
Passer domesticus,Murcia Región de,Saladares del Guadalentin ENP,2017-09-02,9,37.75382,-1.385608,0.0
Passer domesticus,Andalucía,"Vega de Acá-Parque del Andarax 09/801, Almería, Andalucía, ES (36.829, -2.431)",2017-10-28,10,36.828644,-2.431473,0.0
Passer domesticus,Cataluña,Barcelona--Parc Güell,2017-06-18,6,41.41417,2.152162,0.0
Passer domesticus,Andalucía,Doñana PNat--Codo de la Esparraguera,2017-09-03,9,36.889095,-6.247444,25.0
Passer domesticus,Cataluña,Alfés--Casa,2017-09-02,9,41.52145,0.622824,200.0
Passer domesticus,Castilla-La Mancha,Alique--Arroyo del Cañizar y pueblo,2017-09-02,9,40.584663,-2.644988,4.0
Passer domesticus,Andalucía,Las Navillas- Peñón Juan Díaz,2017-09-02,9,37.953407,-2.902574,7.0
Passer domesticus,Extremadura,Embalse de Portaje--General,2017-07-25,7,39.8789,-6.52766,15.0
Passer domesticus,Castilla-La Mancha,Hoz río Huécar--Molinos de Papel a Palomera y PR36,2017-09-02,9,40.07658,-2.076665,10.0
Passer domesticus,Cataluña,Torreribera,2017-09-02,9,41.60561,0.695915,1.0
Passer domesticus,Cataluña,Delta de l'Ebre PNat--Erms de la Tancada,2017-10-28,10,40.65315,0.770722,10.0
Passer domesticus,Cataluña,Delta de l'Ebre PNat--Pont del Través,2017-10-28,10,40.65358,0.685919,2.0
Passer domesticus,Murcia Región de,Lagunas de Campotejar ZEPA,2017-09-02,9,38.113304,-1.221478,3.0
Passer domesticus,Madrid Comunidad de,"Camino de Navaelroble, Fresnedillas de la Oliva, Comunidad de Madrid, ES (40,48, -4,169)",2017-10-28,10,40.480225,-4.168652,3.0
Passer domesticus,Valenciana Comunidad,Marjal dels Moros,2017-10-28,10,39.62096,-0.256934,23.0
Passer domesticus,Cataluña,"ES-Catalunya-Sant Jaume d'Enveja-Carrer de Sant Cristòfol - 40,71x0,695",2017-08-01,8,40.71044,0.695164,0.0
Passer domesticus,Extremadura,Coria--Río Alagón (tramo urbano),2017-08-01,8,39.979153,-6.5259,45.0
Passer domesticus,País Vasco,Inurritza Biotopo--Inurritza,2017-08-01,8,43.28963,-2.152355,23.0
Passer domesticus,Extremadura,"7 Calle Extremadura, Don Álvaro, Extremadura, ES (38.849, -6.272)",2017-10-28,10,38.849148,-6.271724,20.0
Passer domesticus,Castilla-La Mancha,Embalse de Buendía--Sotos río Guadiela entre Sartenilla y cola embalse,2017-10-28,10,40.417866,-2.514433,10.0
Passer domesticus,Valenciana Comunidad,L'Albufera PNat--Tancat de Milia,2017-09-02,9,39.307076,-0.35815,12.0
Passer domesticus,Navarra Comunidad Foral de,Balsa de Loza,2017-08-01,8,42.838047,-1.719832,0.0
Passer domesticus,País Vasco,Inurritza Biotopo--Inurritza,2017-07-31,7,43.28963,-2.152355,0.0
Passer domesticus,Navarra Comunidad Foral de,Pamplona--Mendillorri,2017-10-28,10,42.811237,-1.615312,20.0
Passer domesticus,Castilla y León,Carrascalejo y entorno,2017-10-28,10,40.402092,-5.434493,0.0
Passer domesticus,Aragón,"Sierra de Selva, Petilla de Aragón ",2017-08-01,8,42.443203,-1.14116,7.0
Passer domesticus,País Vasco,Pagoeta PNat,2017-09-05,9,43.228436,-2.17642,33.0
Passer domesticus,Madrid Comunidad de,"HOME.ES-Comunidad de Madrid-Galapagar-11 Calle Vadoviejo - 40,59x-3,99",2017-07-20,7,40.58964,-3.990286,2.0
Passer domesticus,Aragón,Huesca-Quicena-Castillo de Monteragón,2017-09-02,9,42.15195,-0.344717,40.0
Passer domesticus,Aragón,Santa Eulalia la Mayor,2017-09-03,9,42.21294,-0.295585,0.0
Passer domesticus,Castilla y León,Gallegos de Altamiros--Río Hondo,2017-07-31,7,40.695602,-4.942042,35.0
Passer domesticus,Valenciana Comunidad,La Devesa del Saler--Torres Gola de Puyol,2017-09-02,9,39.351063,-0.320679,2.0
Passer domesticus,País Vasco,Getaria,2017-09-02,9,43.30119,-2.202169,3.0
Passer domesticus,Valenciana Comunidad,L'Albufera PNat--Estany del Pujol,2017-09-02,9,39.34691,-0.314741,3.0
Passer domesticus,Andalucía,Doñana PNat--Laguna del Tarelo,2017-10-25,10,36.847054,-6.32025,10.0
Passer domesticus,Valenciana Comunidad,La Devesa del Saler--Torres Gola de Puyol,2017-09-02,9,39.351063,-0.320679,2.0
Passer domesticus,Castilla y León,Campo Azálvaro--Oeste,2017-09-05,9,40.652122,-4.575167,5.0
Passer domesticus,Andalucía,ES-Andalusia-Casares-A-377 - 36.4542x-5.2933,2017-03-31,3,36.454205,-5.293251,6.0
Passer domesticus,Andalucía,Brazo del Este--Área General,2017-09-05,9,37.11598,-6.037674,1.0
Passer domesticus,Extremadura,La Codosera--Pueblo,2017-09-05,9,39.208473,-7.170939,20.0
Passer domesticus,Cataluña,"Cardet, la Vall de Boí ES-Catalonia",2017-07-15,7,42.497852,0.785621,2.0
Passer domesticus,Galicia,Forcarei--A Carballeira,2017-09-04,9,42.61257,-8.361325,0.0
Passer domesticus,País Vasco,Salburua--Ataria,2017-09-02,9,42.860176,-2.642426,2.0
Passer domesticus,Andalucía,Playa de Montijo,2017-10-25,10,36.760757,-6.409168,30.0
Passer domesticus,Castilla-La Mancha,Casarrubios del Monte--núcleo urbano,2017-09-02,9,40.1863,-4.036716,4.0
Passer domesticus,Andalucía,Chipiona--Puerto,2017-10-25,10,36.745903,-6.43183,20.0
Passer domesticus,Andalucía,Casares Golf Course- Apartments (Adam's house),2017-03-31,3,36.39386,-5.225506,6.0
Passer domesticus,Andalucía,Sierra Norte PNat-Guadalcanal,2017-09-02,9,38.11379,-5.823011,0.0
Passer domesticus,Cataluña,Mas de Melons--Mas de Matxerri,2017-09-02,9,41.510574,0.719709,1.0
Passer domesticus,Andalucía,D6 Balcon del Guadalquivir. 30sug49,2017-09-05,9,37.878353,-4.768465,15.0
Passer domesticus,Andalucía,Doñana PN--Marisma de El Rocío,2017-04-04,4,37.126244,-6.48571,50.0
Passer domesticus,Andalucía,Cantarranas--Campiña,2017-09-02,9,36.33823,-5.899856,8.0
Passer domesticus,Cataluña,Aiguamolls Park ES-Catalonia,2017-07-05,7,42.225216,3.092762,40.0
Passer domesticus,Andalucía,Charca de Suárez—Motril,2017-10-28,10,36.72478,-3.540816,1.0
Passer domesticus,Andalucía,La Janda--Puente del Pericón,2017-08-29,8,36.246727,-5.836309,60.0
Passer domesticus,Navarra Comunidad Foral de,"Arguedas / 42,152x-1,578 - 11/03/2017 13:59",2017-10-28,10,42.151703,-1.578231,0.0
Passer domesticus,Andalucía,"Playa de Atlanterra, Tarifa, Cádiz",2017-09-02,9,36.10643,-5.826208,5.0
Passer domesticus,Castilla y León,Burgos--Paseo de La Isla,2017-10-28,10,42.3399,-3.714656,4.0
Passer domesticus,Navarra Comunidad Foral de,Burguete--Humedal de Jauregiaroztegi,2017-10-28,10,42.981277,-1.329946,10.0
Passer domesticus,Galicia,Lugo--Polígono Industrial das Gándaras,2017-09-02,9,43.042145,-7.551691,2.0
Passer domesticus,Cataluña,"Carretera de Santa Coloma de Gramenet, Montcada i Reixac ES-Cataluña (41,4819,2,1920)",2017-10-28,10,41.481888,2.192024,1.0
Passer domesticus,Murcia Región de,Librilla--Calle Avenida Fuerzas Armadas,2017-10-28,10,37.891113,-1.343371,59.0
Passer domesticus,Castilla y León,Comarca de Juarros--Salgüero,2017-10-28,10,42.297,-3.484606,6.0
Passer domesticus,Extremadura,Embalse de Portaje--General,2017-09-02,9,39.8789,-6.52766,7.0
Passer domesticus,Madrid Comunidad de,Madrid--Parque de las Cruces,2017-10-28,10,40.3768,-3.758547,35.0
Passer domesticus,Castilla y León,Burgos--Fuentesblancas,2017-10-28,10,42.342495,-3.658447,4.0
Passer domesticus,Andalucía,Tarifa--Paseo Marítimo,2017-10-28,10,36.013943,-5.610257,4.0
Passer domesticus,Castilla y León,Fuentetoba--Pico Frentes/La Toba,2017-10-28,10,41.781235,-2.56535,4.0
Passer domesticus,Andalucía,Tarifa y alrdedores,2017-10-27,10,36.078583,-5.690489,3.0
Passer domesticus,Extremadura,Badajoz--Charca Golf Guadiana,2017-10-27,10,38.876972,-6.878714,0.0
Passer domesticus,Aragón,"Pinares de Venecia,  Zaragoza ",2017-10-28,10,41.624718,-0.895281,5.0
Passer domesticus,Navarra Comunidad Foral de,Sangüesa N,2017-07-29,7,42.581528,-1.267075,5.0
Passer domesticus,Castilla y León,Lagunas de Villafáfila RNat--Área General,2017-07-30,7,41.840794,-5.594144,0.0
Passer domesticus,Andalucía,Lebrija Marismas,2017-03-05,3,36.96841,-6.131229,0.0
Passer domesticus,Andalucía,Desembocadura del Guadalhorce--Área General,2017-07-31,7,36.672825,-4.456029,0.0
Passer domesticus,Andalucía,Desembocadura del Guadalhorce--Área General,2017-07-25,7,36.672825,-4.456029,15.0
Passer domesticus,Castilla-La Mancha,Tablas de Alarcos,2017-09-04,9,38.9863,-4.022841,13.0
Passer domesticus,Castilla y León,Riaño--pueblo,2017-07-24,7,42.97636,-5.005128,15.0
Passer domesticus,Murcia Región de,La Alcayna--Avenida del Sur 5,2017-07-31,7,38.090893,-1.164071,87.0
Passer domesticus,Cataluña,"*Aiguamolls de l'Empordà PNat--Area General* (please, choose a more accurated location)",2017-09-01,9,42.22567,3.092297,0.0
Passer domesticus,Castilla y León,"Camino de la Pesqueruela, 2, Simancas ES-Castilla y León (41,5610,-4,8501)",2017-09-01,9,41.561024,-4.850127,15.0
Passer domesticus,Navarra Comunidad Foral de,Sangüesa--depuradora,2017-07-19,7,42.564182,-1.293887,3.0
Passer domesticus,Cataluña,"140 Carrer Eucaliptus, L'Eucaliptus,  Amposta, Catalunya",2017-07-31,7,40.659714,0.785859,0.0
Passer domesticus,Castilla y León,Villaviciosa de la Ribera ,2017-07-31,7,42.66304,-5.851417,4.0
Passer domesticus,Madrid Comunidad de,Parque El Retiro-Madrid,2017-06-11,6,40.416504,-3.68351,1.0
Passer domesticus,Navarra Comunidad Foral de,Pamplona--Plaza de La Libertad,2017-09-04,9,42.80921,-1.634777,4.0
Passer domesticus,Castilla y León,Palencia--Pan y Guindas,2017-09-01,9,42.009445,-4.521776,8.0
Passer domesticus,Castilla y León,"(42,968, -4,527)Lebanza",2017-10-27,10,42.968475,-4.527158,28.0
Passer domesticus,Castilla-La Mancha,"24 Calle Reyes Católicos, Casillas de Ranera, Castilla-La Mancha, ES (39,78, -1,27)",2017-09-04,9,39.779854,-1.269876,38.0
Passer domesticus,Andalucía,La Breña y Marismas de Barbate PNat--Área General,2017-10-27,10,36.187973,-5.907083,20.0
Passer domesticus,Galicia,Lugo--Parque da Milagrosa-Paradai,2017-09-01,9,43.023632,-7.561383,5.0
Passer domesticus,Galicia,Lugo--Tramo Parque Sagrado Corazón/A Chanca/LU-530,2017-09-04,9,43.01538,-7.548895,22.0
Passer domesticus,Andalucía,Castillo De Casares,2017-09-04,9,36.442726,-5.273816,0.0
Passer domesticus,Andalucía,Lebrija Marismas,2017-05-03,5,36.96841,-6.131229,0.0
Passer domesticus,Castilla-La Mancha,Escalera -- frente al Descansillo,2017-07-30,7,40.77032,-2.025997,15.0
Passer domesticus,País Vasco,Arriluze,2017-08-31,8,43.3416,-3.014803,0.0
Passer domesticus,País Vasco,Górliz-Cabo Villano,2017-09-01,9,43.42871,-2.943649,0.0
Passer domesticus,Cataluña,Palau de Plegamans--Hostal del Fum,2017-08-31,8,41.561573,2.174816,2.0
Passer domesticus,Castilla y León,Palencia-Viñalta,2017-10-27,10,42.003265,-4.555303,25.0
Passer domesticus,Castilla-La Mancha,Hoz río Huécar--Molinos de Papel a Palomera y PR36,2017-04-16,4,40.07658,-2.076665,1.0
Passer domesticus,Madrid Comunidad de,"Sureste PNat--Miralrío, Velilla de San Antonio",2017-08-31,8,40.353947,-3.482215,20.0
Passer domesticus,País Vasco,"Calle de Gustavo Adolfo Becquer, Getxo ES-País Vasco (43,3612,-3,0220)",2017-10-24,10,43.36122,-3.022033,27.0
Passer domesticus,Cantabria,Sopeña,2017-07-21,7,43.230877,-4.291368,6.0
Passer domesticus,Cantabria,Castro-Urdiales,2017-07-31,7,43.382256,-3.218206,11.0
Passer domesticus,Cantabria,Bahía de Santander--Marisma del Conde,2017-07-31,7,43.43067,-3.75608,4.0
Passer domesticus,Galicia,Illa de Arousa. Circuito litoral Bao-Xastelas,2017-10-25,10,42.545753,-8.861332,0.0
Passer domesticus,Asturias Principado de,Viavélez (El Franco),2017-07-30,7,43.56303,-6.837089,38.0
Passer domesticus,Aragón,Parque fluvial del río Guadalope. Alcañiz,2017-10-18,10,41.05198,-0.124901,15.0
Passer domesticus,Murcia Región de,"Carretera a Cuartos de Rota, Calasparra, Región de Murcia, ES (38,252, -1,689)",2017-09-01,9,38.2525,-1.688782,18.0
Passer domesticus,Valenciana Comunidad,"6 Partida Almorqui, Font Almorquí, Comunidad Valenciana, ES (38,395, -0,96)",2017-10-27,10,38.39493,-0.959538,26.0
Passer domesticus,Andalucía,"ES-Úbeda-7 Calle Doctor Piñera - 38,017x-3,379 - 21 jul. 2017 0:16",2017-07-31,7,38.016605,-3.379137,6.0
Passer domesticus,Murcia Región de,La Alcayna--Rambla de las Monjas,2017-10-27,10,38.08927,-1.16818,6.0
Passer domesticus,Aragón,Huesca-Quicena-Castillo de Monteragón,2017-10-22,10,42.15195,-0.344717,30.0
Passer domesticus,Aragón,Embalse de San Salvador,2017-10-27,10,41.78885,0.215671,0.0
Passer domesticus,Galicia,CIUG--Punta Arnosa,2017-07-30,7,42.459385,-8.839075,5.0
Passer domesticus,Aragón,Huesca-Quicena-Castillo de Monteragón,2017-10-21,10,42.15195,-0.344717,50.0
Passer domesticus,Cataluña,Alfés--Poble,2017-10-27,10,41.521046,0.624282,40.0
Passer domesticus,País Vasco,Txingudi--Plaiaundi,2017-07-31,7,43.34896,-1.792598,0.0
Passer domesticus,Andalucía,"Puerto de Málaga, pinar y área general",2017-10-27,10,36.709038,-4.426403,5.0
Passer domesticus,Murcia Región de,Río Segura-Rotas de Abajo,2017-09-01,9,38.249264,-1.69738,1.0
Passer domesticus,Andalucía,La Janda--Área General,2017-10-27,10,36.238476,-5.788976,80.0
Passer domesticus,País Vasco,Txingudi--Plaiaundi,2017-09-04,9,43.34896,-1.792598,20.0
Passer domesticus,País Vasco,Bilbao--Pikotamendi,2017-08-31,8,43.27336,-2.930185,0.0
Passer domesticus,Valenciana Comunidad,"Orihuela, Las Angelas",2017-10-27,10,38.12246,-0.966704,6.0
Passer domesticus,Navarra Comunidad Foral de,Pamplona--Mendillorri,2017-10-27,10,42.811237,-1.615312,0.0
Passer domesticus,Extremadura,Plasencia--Valcorchero,2017-07-31,7,40.067596,-6.079838,8.0
Passer domesticus,Castilla y León,Azud de Almarail,2017-09-01,9,41.584347,-2.385004,8.0
Passer domesticus,Castilla y León,Salamanca--Río Tormes,2017-09-01,9,40.957954,-5.671885,0.0
Passer domesticus,Extremadura,Don Benito--Puentes del Guadiana,2017-07-31,7,38.999798,-5.868562,30.0
Passer domesticus,País Vasco,Inurritza Biotopo--Inurritza,2017-07-31,7,43.28963,-2.152355,29.0
Passer domesticus,Castilla y León,Sewage pond - Villafáfilla,2017-09-04,9,41.83705,-5.611975,20.0
Passer domesticus,Cataluña,Torreribera,2017-09-01,9,41.60561,0.695915,10.0
Passer domesticus,Madrid Comunidad de,Madrid río (Puente Franceses a Puente Matadero),2017-08-27,8,40.419086,-3.72194,90.0
Passer domesticus,Madrid Comunidad de,M - Ciudad Universitaria - HCSC,2017-10-27,10,40.439976,-3.721656,7.0
Passer domesticus,Navarra Comunidad Foral de,Balsa de Loza,2017-10-27,10,42.838047,-1.719832,3.0
Passer domesticus,Valenciana Comunidad,03610 PETRER,2017-10-26,10,38.3018,-0.465,6.0
Passer domesticus,Madrid Comunidad de,Nuevo Baztán - Camino vía tren-Eurovillas,2017-09-01,9,40.35178,-3.2458,7.0
Passer domesticus,Murcia Región de,Sotos y bosques de ribera de Cañaverosa RNAt,2017-09-02,9,38.26157,-1.713824,9.0
Passer domesticus,Cataluña,Alfés--Casa,2017-10-27,10,41.52145,0.622824,2.0
Passer domesticus,Andalucía,"Málaga, Andalucía, Aeropuerto (36,689, -4,499)",2017-09-04,9,36.688793,-4.499049,16.0
Passer domesticus,Andalucía,Playa de Montijo,2017-08-31,8,36.760757,-6.409168,8.0
Passer domesticus,Castilla-La Mancha,Embalse del Vicario--Cola de Peralvillo,2017-07-28,7,39.07607,-3.914592,15.0
Passer domesticus,Madrid Comunidad de,Talamanca-estepas,2017-07-31,7,40.730396,-3.491706,7.0
Passer domesticus,Castilla y León,Abioncillo de Calatañazor,2017-10-26,10,41.703533,-2.865782,8.0
Passer domesticus,Andalucía,Granada,2017-07-29,7,37.188515,-3.616759,20.0
Passer domesticus,Galicia,Ría de Lires,2017-08-23,8,43.003067,-9.253771,0.0
Passer domesticus,Andalucía,Dehesa del Viar- UPA,2017-10-26,10,37.820244,-5.918612,0.0
Passer domesticus,Madrid Comunidad de,Parque Berlín-Madrid,2017-07-31,7,40.45041,-3.675764,9.0
Passer domesticus,Cataluña,Alfés--Casa,2017-09-04,9,41.52145,0.622824,1.0
Passer domesticus,Galicia,CIUG--A Revolta,2017-09-04,9,42.445362,-8.859787,20.0
Passer domesticus,Andalucía,Calle Rafael de León,2017-09-04,9,37.37467,-5.944965,4.0
Passer domesticus,Andalucía,"Playa de Atlanterra, Tarifa, Cádiz",2017-09-04,9,36.10643,-5.826208,7.0
Passer domesticus,Valenciana Comunidad,Carrascal de la Font Roja PNat--Santuario Font Roja,2017-09-04,9,38.665104,-0.540261,1.0
Passer domesticus,Galicia,CIUG--Lagoa de Os Leiros,2017-09-04,9,42.452236,-8.853822,10.0
Passer domesticus,Valenciana Comunidad,Benidorm--Punta de Pinet,2017-09-04,9,38.527668,-0.105814,4.0
Passer domesticus,Cantabria,"Bahía de Santander--Marismas Negras, Astillero",2017-09-01,9,43.405155,-3.828607,30.0
Passer domesticus,Madrid Comunidad de,Villar del Olmo - Peña Rubia VK86,2017-09-03,9,40.331516,-3.219576,4.0
Passer domesticus,Illes Baleares,"Santa Ponsa West - Serra de Tramuntana, Calvià ES-Balearic Islands (39.5118,2.4724)",2017-09-03,9,39.511837,2.472445,3.0
Passer domesticus,Castilla y León,"22 Calle el Coneo, Moral de Sayago, Castilla y León, ES (41,469, -6,104)",2017-09-04,9,41.46907,-6.104356,8.0
Passer domesticus,Andalucía,A-2000,2017-05-20,5,36.82794,-6.163113,0.0
Passer domesticus,Galicia,Sanxenxo--Campos de A Costa,2017-09-04,9,42.449177,-8.854002,30.0
Passer domesticus,Castilla y León,Lagunas de Villafáfila RNat--Área General,2017-08-16,8,41.840794,-5.594144,9.0
Passer domesticus,Murcia Región de,Lagunas de Campotejar ZEPA,2017-09-03,9,38.113304,-1.221478,0.0
Passer domesticus,Castilla y León,Villalonquéjar,2017-03-27,3,42.360447,-3.777516,0.0
Passer domesticus,Galicia,CIUG--Illotes e intermareal de Os Leiros,2017-08-31,8,42.45351,-8.854753,3.0
Passer domesticus,Castilla y León,Burgos--Fuentesblancas,2017-08-31,8,42.342495,-3.658447,2.0
Passer domesticus,Castilla y León,Embalse del Ebro--Arija,2017-08-26,8,42.984634,-3.947448,2.0
Passer domesticus,Andalucía,Setenil de las Bodegas,2017-06-04,6,36.86204,-5.177221,0.0
Passer domesticus,Castilla y León,Villalonquéjar,2017-08-01,8,42.360447,-3.777516,0.0
Passer domesticus,Galicia,CIUG--Esteiro do Umia (Ponte de Castrelos),2017-07-30,7,42.497402,-8.809584,2.0
Passer domesticus,Castilla y León,Burgos--El Parral,2017-06-11,6,42.34037,-3.723421,1.0
Passer domesticus,Castilla y León,Comarca Odra-Pisuerga--Área General,2017-08-05,8,42.356297,-4.183125,0.0
